FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EURO_LABOUR_STATUS,Condizione lavorativa europea,Y_STUDENT,Studente,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,0,No,2020,608,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,0,No,2021,607,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,0,No,2022,493,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,0,No,2023,459,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,0,No,2024,403,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,0,No,2025,395,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,1,Si,2018,35,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,1,Si,2019,31,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,1,Si,2020,29,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,1,Si,2021,37,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,1,Si,2022,33,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,1,Si,2023,23,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,1,Si,2024,22,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,1,Si,2025,24,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2017,825,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2018,753,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2019,698,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2020,637,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2021,644,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2022,526,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2023,482,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2024,425,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,UNEM,Disoccupati,9,Totale,2025,418,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,0,No,2018,1266,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,0,No,2019,1250,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,0,No,2020,1438,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,0,No,2021,1289,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,0,No,2022,1153,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,0,No,2023,1036,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,0,No,2024,1046,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,0,No,2025,1008,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,1,Si,2018,456,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,1,Si,2019,449,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,1,Si,2020,450,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,1,Si,2021,406,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,1,Si,2022,415,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,1,Si,2023,442,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,1,Si,2024,463,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,1,Si,2025,518,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2017,1717,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2018,1723,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2019,1699,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2020,1888,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2021,1695,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2022,1568,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2023,1477,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2024,1508,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOTIN,Totale inattivi,9,Totale,2025,1526,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,0,No,2018,590,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,0,No,2019,570,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,0,No,2020,681,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,0,No,2021,617,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,0,No,2022,460,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,0,No,2023,396,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,0,No,2024,427,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,0,No,2025,419,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,1,Si,2018,58,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,1,Si,2019,58,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,1,Si,2020,62,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,1,Si,2021,55,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,1,Si,2022,41,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,1,Si,2023,46,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,1,Si,2024,39,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,1,Si,2025,56,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2018,648,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2019,628,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2020,743,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2021,672,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2022,501,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2023,442,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2024,466,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,LFP,Forze lavoro potenziali,9,Totale,2025,475,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,0,No,2018,676,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,0,No,2019,681,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,0,No,2020,756,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,0,No,2021,672,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,0,No,2022,693,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,0,No,2023,640,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,0,No,2024,619,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,0,No,2025,589,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,1,Si,2018,398,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,1,Si,2019,391,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,1,Si,2020,389,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,1,Si,2021,351,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,1,Si,2022,374,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,1,Si,2023,396,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,1,Si,2024,424,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,1,Si,2025,462,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2018,1075,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2019,1071,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2020,1145,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2021,1023,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2022,1067,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2023,1035,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2024,1043,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,NOT,Non cercano e non disponibili,9,Totale,2025,1051,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,0,No,2018,5859,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,0,No,2019,5795,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,0,No,2020,5699,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,0,No,2021,5619,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,0,No,2022,5512,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,0,No,2023,5461,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,0,No,2024,5498,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,0,No,2025,5464,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,1,Si,2018,638,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,1,Si,2019,630,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,1,Si,2020,643,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,1,Si,2021,637,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,1,Si,2022,667,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,1,Si,2023,685,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,1,Si,2024,678,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,1,Si,2025,712,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2017,6569,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2018,6497,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2019,6425,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2020,6343,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2021,6256,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2022,6179,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2023,6146,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2024,6176,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y25-34,25-34 anni,TOT,Totale,9,Totale,2025,6176,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2018,5957,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2019,5889,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2020,5488,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2021,5589,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2022,5651,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2023,5727,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2024,5685,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,0,No,2025,5601,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2018,320,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2019,334,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2020,333,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2021,411,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2022,462,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2023,469,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2024,424,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,1,Si,2025,370,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2017,6370,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2018,6278,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2019,6223,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2020,5821,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2021,6000,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2022,6113,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2023,6197,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2024,6108,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,LF,Forze lavoro,9,Totale,2025,5971,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2018,4784,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2019,4817,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2020,4505,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2021,4592,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2022,4838,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2023,4952,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2024,5016,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,0,No,2025,4961,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,1,Si,2018,256,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,1,Si,2019,272,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,1,Si,2020,272,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,1,Si,2021,336,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,1,Si,2022,393,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,1,Si,2023,415,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,1,Si,2024,375,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,1,Si,2025,320,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,9,Totale,2017,5020,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,9,Totale,2018,5040,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,9,Totale,2019,5089,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,9,Totale,2020,4777,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,9,Totale,2021,4929,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,9,Totale,2022,5231,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,9,Totale,2023,5368,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,9,Totale,2024,5390,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,EMP,Occupati,9,Totale,2025,5281,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,0,No,2018,1173,,
A,Annuale,IT,Italia,POP,Popolazione 0 anni e più (in migliaia),9,Totale,Y15-34,15-34 anni,UNEM,Disoccupati,0,No,2019,1072,,
