territorio,sesso,fascia_eta,condizione_lavorativa,status_studente,anno,valore_migliaia
Centro,Totale,15-29 anni,Occupati,Totale,2023,587
Centro,Totale,15-29 anni,Occupati,Totale,2024,596
Centro,Totale,15-29 anni,Occupati,Totale,2025,558
Centro,Totale,15-29 anni,Disoccupati,Totale,2018,156
Centro,Totale,15-29 anni,Disoccupati,Totale,2019,132
Centro,Totale,15-29 anni,Disoccupati,Totale,2020,137
Centro,Totale,15-29 anni,Disoccupati,Totale,2021,145
Centro,Totale,15-29 anni,Disoccupati,Totale,2022,115
Centro,Totale,15-29 anni,Disoccupati,Totale,2023,102
Centro,Totale,15-29 anni,Disoccupati,Totale,2024,88
Centro,Totale,15-29 anni,Disoccupati,Totale,2025,86
Centro,Totale,15-29 anni,Totale inattivi,Totale,2018,985
Centro,Totale,15-29 anni,Totale inattivi,Totale,2019,987
Centro,Totale,15-29 anni,Totale inattivi,Totale,2020,1019
Centro,Totale,15-29 anni,Totale inattivi,Totale,2021,979
Centro,Totale,15-29 anni,Totale inattivi,Totale,2022,964
Centro,Totale,15-29 anni,Totale inattivi,Totale,2023,966
Centro,Totale,15-29 anni,Totale inattivi,Totale,2024,984
Centro,Totale,15-29 anni,Totale inattivi,Totale,2025,1035
Centro,Totale,15-29 anni,Forze lavoro potenziali,Totale,2018,105
Centro,Totale,15-29 anni,Forze lavoro potenziali,Totale,2019,107
Centro,Totale,15-29 anni,Forze lavoro potenziali,Totale,2020,124
Centro,Totale,15-29 anni,Forze lavoro potenziali,Totale,2021,116
Centro,Totale,15-29 anni,Forze lavoro potenziali,Totale,2022,77
Centro,Totale,15-29 anni,Forze lavoro potenziali,Totale,2023,69
Centro,Totale,15-29 anni,Forze lavoro potenziali,Totale,2024,73
Centro,Totale,15-29 anni,Forze lavoro potenziali,Totale,2025,84
Centro,Totale,15-29 anni,Non cercano e non disponibili,Totale,2018,880
Centro,Totale,15-29 anni,Non cercano e non disponibili,Totale,2019,879
Centro,Totale,15-29 anni,Non cercano e non disponibili,Totale,2020,894
Centro,Totale,15-29 anni,Non cercano e non disponibili,Totale,2021,863
Centro,Totale,15-29 anni,Non cercano e non disponibili,Totale,2022,887
Centro,Totale,15-29 anni,Non cercano e non disponibili,Totale,2023,897
Centro,Totale,15-29 anni,Non cercano e non disponibili,Totale,2024,911
Centro,Totale,15-29 anni,Non cercano e non disponibili,Totale,2025,951
Centro,Totale,15-29 anni,Totale,Totale,2018,1666
Centro,Totale,15-29 anni,Totale,Totale,2019,1660
Centro,Totale,15-29 anni,Totale,Totale,2020,1654
Centro,Totale,15-29 anni,Totale,Totale,2021,1650
Centro,Totale,15-29 anni,Totale,Totale,2022,1657
Centro,Totale,15-29 anni,Totale,Totale,2023,1655
Centro,Totale,15-29 anni,Totale,Totale,2024,1668
Centro,Totale,15-29 anni,Totale,Totale,2025,1680
Centro,Totale,30-34 anni,Forze lavoro,Totale,2018,542
Centro,Totale,30-34 anni,Forze lavoro,Totale,2019,529
Centro,Totale,30-34 anni,Forze lavoro,Totale,2020,502
Centro,Totale,30-34 anni,Forze lavoro,Totale,2021,496
Centro,Totale,30-34 anni,Forze lavoro,Totale,2022,507
Centro,Totale,30-34 anni,Forze lavoro,Totale,2023,515
Centro,Totale,30-34 anni,Forze lavoro,Totale,2024,516
Centro,Totale,30-34 anni,Forze lavoro,Totale,2025,509
Centro,Totale,30-34 anni,Occupati,Totale,2018,484
Centro,Totale,30-34 anni,Occupati,Totale,2019,468
Centro,Totale,30-34 anni,Occupati,Totale,2020,453
Centro,Totale,30-34 anni,Occupati,Totale,2021,448
Centro,Totale,30-34 anni,Occupati,Totale,2022,469
Centro,Totale,30-34 anni,Occupati,Totale,2023,483
Centro,Totale,30-34 anni,Occupati,Totale,2024,485
Centro,Totale,30-34 anni,Occupati,Totale,2025,477
Centro,Totale,30-34 anni,Disoccupati,Totale,2018,57
Centro,Totale,30-34 anni,Disoccupati,Totale,2019,62
Centro,Totale,30-34 anni,Disoccupati,Totale,2020,49
Centro,Totale,30-34 anni,Disoccupati,Totale,2021,48
Centro,Totale,30-34 anni,Disoccupati,Totale,2022,38
Centro,Totale,30-34 anni,Disoccupati,Totale,2023,31
Centro,Totale,30-34 anni,Disoccupati,Totale,2024,31
Centro,Totale,30-34 anni,Disoccupati,Totale,2025,32
Centro,Totale,30-34 anni,Totale inattivi,Totale,2018,105
Centro,Totale,30-34 anni,Totale inattivi,Totale,2019,108
Centro,Totale,30-34 anni,Totale inattivi,Totale,2020,125
Centro,Totale,30-34 anni,Totale inattivi,Totale,2021,122
Centro,Totale,30-34 anni,Totale inattivi,Totale,2022,106
Centro,Totale,30-34 anni,Totale inattivi,Totale,2023,93
Centro,Totale,30-34 anni,Totale inattivi,Totale,2024,94
Centro,Totale,30-34 anni,Totale inattivi,Totale,2025,96
Centro,Totale,30-34 anni,Forze lavoro potenziali,Totale,2018,38
Centro,Totale,30-34 anni,Forze lavoro potenziali,Totale,2019,38
Centro,Totale,30-34 anni,Forze lavoro potenziali,Totale,2020,48
Centro,Totale,30-34 anni,Forze lavoro potenziali,Totale,2021,46
Centro,Totale,30-34 anni,Forze lavoro potenziali,Totale,2022,30
Centro,Totale,30-34 anni,Forze lavoro potenziali,Totale,2023,21
Centro,Totale,30-34 anni,Forze lavoro potenziali,Totale,2024,26
Centro,Totale,30-34 anni,Forze lavoro potenziali,Totale,2025,31
Centro,Totale,30-34 anni,Non cercano e non disponibili,Totale,2018,67
Centro,Totale,30-34 anni,Non cercano e non disponibili,Totale,2019,69
Centro,Totale,30-34 anni,Non cercano e non disponibili,Totale,2020,76
Centro,Totale,30-34 anni,Non cercano e non disponibili,Totale,2021,75
Centro,Totale,30-34 anni,Non cercano e non disponibili,Totale,2022,76
Centro,Totale,30-34 anni,Non cercano e non disponibili,Totale,2023,72
Centro,Totale,30-34 anni,Non cercano e non disponibili,Totale,2024,68
Centro,Totale,30-34 anni,Non cercano e non disponibili,Totale,2025,65
Centro,Totale,30-34 anni,Totale,Totale,2018,646
Centro,Totale,30-34 anni,Totale,Totale,2019,637
Centro,Totale,30-34 anni,Totale,Totale,2020,626
Centro,Totale,30-34 anni,Totale,Totale,2021,618
Centro,Totale,30-34 anni,Totale,Totale,2022,613
Centro,Totale,30-34 anni,Totale,Totale,2023,608
Centro,Totale,30-34 anni,Totale,Totale,2024,610
Centro,Totale,30-34 anni,Totale,Totale,2025,606
Centro,Totale,25-34 anni,Forze lavoro,Totale,2017,978
Centro,Totale,25-34 anni,Forze lavoro,Totale,2018,954
Centro,Totale,25-34 anni,Forze lavoro,Totale,2019,942
Centro,Totale,25-34 anni,Forze lavoro,Totale,2020,893
Centro,Totale,25-34 anni,Forze lavoro,Totale,2021,903
Centro,Totale,25-34 anni,Forze lavoro,Totale,2022,917
Centro,Totale,25-34 anni,Forze lavoro,Totale,2023,928
Centro,Totale,25-34 anni,Forze lavoro,Totale,2024,922
Centro,Totale,25-34 anni,Forze lavoro,Totale,2025,916
Centro,Totale,25-34 anni,Occupati,Totale,2017,833
Centro,Totale,25-34 anni,Occupati,Totale,2018,819
Centro,Totale,25-34 anni,Occupati,Totale,2019,818
Centro,Totale,25-34 anni,Occupati,Totale,2020,780
Centro,Totale,25-34 anni,Occupati,Totale,2021,788
Centro,Totale,25-34 anni,Occupati,Totale,2022,829
Centro,Totale,25-34 anni,Occupati,Totale,2023,848
Centro,Totale,25-34 anni,Occupati,Totale,2024,853
Centro,Totale,25-34 anni,Occupati,Totale,2025,842
Centro,Totale,25-34 anni,Disoccupati,Totale,2017,145
Centro,Totale,25-34 anni,Disoccupati,Totale,2018,135
Centro,Totale,25-34 anni,Disoccupati,Totale,2019,125
Centro,Totale,25-34 anni,Disoccupati,Totale,2020,113
Centro,Totale,25-34 anni,Disoccupati,Totale,2021,115
Centro,Totale,25-34 anni,Disoccupati,Totale,2022,88
Centro,Totale,25-34 anni,Disoccupati,Totale,2023,80
Centro,Totale,25-34 anni,Disoccupati,Totale,2024,69
Centro,Totale,25-34 anni,Disoccupati,Totale,2025,74
Centro,Totale,25-34 anni,Totale inattivi,Totale,2017,281
Centro,Totale,25-34 anni,Totale inattivi,Totale,2018,287
Centro,Totale,25-34 anni,Totale inattivi,Totale,2019,280
Centro,Totale,25-34 anni,Totale inattivi,Totale,2020,311
Centro,Totale,25-34 anni,Totale inattivi,Totale,2021,282
Centro,Totale,25-34 anni,Totale inattivi,Totale,2022,259
Centro,Totale,25-34 anni,Totale inattivi,Totale,2023,237
Centro,Totale,25-34 anni,Totale inattivi,Totale,2024,249
Centro,Totale,25-34 anni,Totale inattivi,Totale,2025,252
Centro,Totale,25-34 anni,Forze lavoro potenziali,Totale,2018,88
Centro,Totale,25-34 anni,Forze lavoro potenziali,Totale,2019,86
Centro,Totale,25-34 anni,Forze lavoro potenziali,Totale,2020,107
Centro,Totale,25-34 anni,Forze lavoro potenziali,Totale,2021,103
Centro,Totale,25-34 anni,Forze lavoro potenziali,Totale,2022,63
Centro,Totale,25-34 anni,Forze lavoro potenziali,Totale,2023,46
Centro,Totale,25-34 anni,Forze lavoro potenziali,Totale,2024,58
Centro,Totale,25-34 anni,Forze lavoro potenziali,Totale,2025,70
Centro,Totale,25-34 anni,Non cercano e non disponibili,Totale,2018,199
Centro,Totale,25-34 anni,Non cercano e non disponibili,Totale,2019,194
Centro,Totale,25-34 anni,Non cercano e non disponibili,Totale,2020,204
Centro,Totale,25-34 anni,Non cercano e non disponibili,Totale,2021,180
Centro,Totale,25-34 anni,Non cercano e non disponibili,Totale,2022,196
Centro,Totale,25-34 anni,Non cercano e non disponibili,Totale,2023,190
Centro,Totale,25-34 anni,Non cercano e non disponibili,Totale,2024,190
Centro,Totale,25-34 anni,Non cercano e non disponibili,Totale,2025,182
Centro,Totale,25-34 anni,Totale,Totale,2017,1259
Centro,Totale,25-34 anni,Totale,Totale,2018,1241
Centro,Totale,25-34 anni,Totale,Totale,2019,1223
Centro,Totale,25-34 anni,Totale,Totale,2020,1203
Centro,Totale,25-34 anni,Totale,Totale,2021,1186
Centro,Totale,25-34 anni,Totale,Totale,2022,1176
Centro,Totale,25-34 anni,Totale,Totale,2023,1165
Centro,Totale,25-34 anni,Totale,Totale,2024,1171
Centro,Totale,25-34 anni,Totale,Totale,2025,1168
Centro,Totale,15-34 anni,Forze lavoro,No,2018,1152
Centro,Totale,15-34 anni,Forze lavoro,No,2019,1120
Centro,Totale,15-34 anni,Forze lavoro,No,2020,1056
Centro,Totale,15-34 anni,Forze lavoro,No,2021,1071
Centro,Totale,15-34 anni,Forze lavoro,No,2022,1088
Centro,Totale,15-34 anni,Forze lavoro,No,2023,1093
Centro,Totale,15-34 anni,Forze lavoro,No,2024,1098
Centro,Totale,15-34 anni,Forze lavoro,No,2025,1071
Centro,Totale,15-34 anni,Forze lavoro,Si,2018,71
Centro,Totale,15-34 anni,Forze lavoro,Si,2019,82
Centro,Totale,15-34 anni,Forze lavoro,Si,2020,80
Centro,Totale,15-34 anni,Forze lavoro,Si,2021,97
Centro,Totale,15-34 anni,Forze lavoro,Si,2022,111
Centro,Totale,15-34 anni,Forze lavoro,Si,2023,110
Centro,Totale,15-34 anni,Forze lavoro,Si,2024,101
Centro,Totale,15-34 anni,Forze lavoro,Si,2025,83
Centro,Totale,15-34 anni,Forze lavoro,Totale,2017,1258
Centro,Totale,15-34 anni,Forze lavoro,Totale,2018,1223
Centro,Totale,15-34 anni,Forze lavoro,Totale,2019,1202
Centro,Totale,15-34 anni,Forze lavoro,Totale,2020,1137
Centro,Totale,15-34 anni,Forze lavoro,Totale,2021,1168
Centro,Totale,15-34 anni,Forze lavoro,Totale,2022,1200
Centro,Totale,15-34 anni,Forze lavoro,Totale,2023,1203
Centro,Totale,15-34 anni,Forze lavoro,Totale,2024,1200
Centro,Totale,15-34 anni,Forze lavoro,Totale,2025,1154
Centro,Totale,15-34 anni,Occupati,No,2018,951
Centro,Totale,15-34 anni,Occupati,No,2019,941
Centro,Totale,15-34 anni,Occupati,No,2020,883
Centro,Totale,15-34 anni,Occupati,No,2021,895
Centro,Totale,15-34 anni,Occupati,No,2022,951
Centro,Totale,15-34 anni,Occupati,No,2023,972
Centro,Totale,15-34 anni,Occupati,No,2024,989
Centro,Totale,15-34 anni,Occupati,No,2025,961
Centro,Totale,15-34 anni,Occupati,Si,2018,58
Centro,Totale,15-34 anni,Occupati,Si,2019,68
Centro,Totale,15-34 anni,Occupati,Si,2020,67
Centro,Totale,15-34 anni,Occupati,Si,2021,80
Centro,Totale,15-34 anni,Occupati,Si,2022,96
Centro,Totale,15-34 anni,Occupati,Si,2023,98
Centro,Totale,15-34 anni,Occupati,Si,2024,92
Centro,Totale,15-34 anni,Occupati,Si,2025,74
Centro,Totale,15-34 anni,Occupati,Totale,2017,1022
Centro,Totale,15-34 anni,Occupati,Totale,2018,1010
Centro,Totale,15-34 anni,Occupati,Totale,2019,1008
Centro,Totale,15-34 anni,Occupati,Totale,2020,950
Centro,Totale,15-34 anni,Occupati,Totale,2021,975
Centro,Totale,15-34 anni,Occupati,Totale,2022,1048
Centro,Totale,15-34 anni,Occupati,Totale,2023,1070
Centro,Totale,15-34 anni,Occupati,Totale,2024,1081
Centro,Totale,15-34 anni,Occupati,Totale,2025,1035
Centro,Totale,15-34 anni,Disoccupati,No,2018,201
Centro,Totale,15-34 anni,Disoccupati,No,2019,179
Centro,Totale,15-34 anni,Disoccupati,No,2020,174
Centro,Totale,15-34 anni,Disoccupati,No,2021,176
Centro,Totale,15-34 anni,Disoccupati,No,2022,137
Centro,Totale,15-34 anni,Disoccupati,No,2023,121
Centro,Totale,15-34 anni,Disoccupati,No,2024,110
Centro,Totale,15-34 anni,Disoccupati,No,2025,109
Centro,Totale,15-34 anni,Disoccupati,Si,2018,12
Centro,Totale,15-34 anni,Disoccupati,Si,2019,14
Centro,Totale,15-34 anni,Disoccupati,Si,2020,13
Centro,Totale,15-34 anni,Disoccupati,Si,2021,17
Centro,Totale,15-34 anni,Disoccupati,Si,2022,15
Centro,Totale,15-34 anni,Disoccupati,Si,2023,12
Centro,Totale,15-34 anni,Disoccupati,Si,2024,10
Centro,Totale,15-34 anni,Disoccupati,Si,2025,9
Centro,Totale,15-34 anni,Disoccupati,Totale,2017,236
Centro,Totale,15-34 anni,Disoccupati,Totale,2018,213
Centro,Totale,15-34 anni,Disoccupati,Totale,2019,194
Centro,Totale,15-34 anni,Disoccupati,Totale,2020,187
Centro,Totale,15-34 anni,Disoccupati,Totale,2021,193
Centro,Totale,15-34 anni,Disoccupati,Totale,2022,152
Centro,Totale,15-34 anni,Disoccupati,Totale,2023,133
Centro,Totale,15-34 anni,Disoccupati,Totale,2024,119
Centro,Totale,15-34 anni,Disoccupati,Totale,2025,119
Centro,Totale,15-34 anni,Totale inattivi,No,2018,300
Centro,Totale,15-34 anni,Totale inattivi,No,2019,298
Centro,Totale,15-34 anni,Totale inattivi,No,2020,336
Centro,Totale,15-34 anni,Totale inattivi,No,2021,327
Centro,Totale,15-34 anni,Totale inattivi,No,2022,266
Centro,Totale,15-34 anni,Totale inattivi,No,2023,216
Centro,Totale,15-34 anni,Totale inattivi,No,2024,234
Centro,Totale,15-34 anni,Totale inattivi,No,2025,224
Centro,Totale,15-34 anni,Totale inattivi,Si,2018,790
Centro,Totale,15-34 anni,Totale inattivi,Si,2019,797
Centro,Totale,15-34 anni,Totale inattivi,Si,2020,807
Centro,Totale,15-34 anni,Totale inattivi,Si,2021,774
Centro,Totale,15-34 anni,Totale inattivi,Si,2022,804
Centro,Totale,15-34 anni,Totale inattivi,Si,2023,844
Centro,Totale,15-34 anni,Totale inattivi,Si,2024,844
Centro,Totale,15-34 anni,Totale inattivi,Si,2025,908
Centro,Totale,15-34 anni,Totale inattivi,Totale,2017,1072
Centro,Totale,15-34 anni,Totale inattivi,Totale,2018,1090
Centro,Totale,15-34 anni,Totale inattivi,Totale,2019,1094
Centro,Totale,15-34 anni,Totale inattivi,Totale,2020,1143
Centro,Totale,15-34 anni,Totale inattivi,Totale,2021,1100
Centro,Totale,15-34 anni,Totale inattivi,Totale,2022,1070
Centro,Totale,15-34 anni,Totale inattivi,Totale,2023,1060
Centro,Totale,15-34 anni,Totale inattivi,Totale,2024,1078
Centro,Totale,15-34 anni,Totale inattivi,Totale,2025,1132
Centro,Totale,15-34 anni,Forze lavoro potenziali,No,2018,115
Centro,Totale,15-34 anni,Forze lavoro potenziali,No,2019,115
Centro,Totale,15-34 anni,Forze lavoro potenziali,No,2020,144
Centro,Totale,15-34 anni,Forze lavoro potenziali,No,2021,133
Centro,Totale,15-34 anni,Forze lavoro potenziali,No,2022,84
Centro,Totale,15-34 anni,Forze lavoro potenziali,No,2023,68
Centro,Totale,15-34 anni,Forze lavoro potenziali,No,2024,80
Centro,Totale,15-34 anni,Forze lavoro potenziali,No,2025,88
Centro,Totale,15-34 anni,Forze lavoro potenziali,Si,2018,28
Centro,Totale,15-34 anni,Forze lavoro potenziali,Si,2019,30
Centro,Totale,15-34 anni,Forze lavoro potenziali,Si,2020,29
Centro,Totale,15-34 anni,Forze lavoro potenziali,Si,2021,29
Centro,Totale,15-34 anni,Forze lavoro potenziali,Si,2022,22
Centro,Totale,15-34 anni,Forze lavoro potenziali,Si,2023,23
Centro,Totale,15-34 anni,Forze lavoro potenziali,Si,2024,19
Centro,Totale,15-34 anni,Forze lavoro potenziali,Si,2025,27
Centro,Totale,15-34 anni,Forze lavoro potenziali,Totale,2018,143
Centro,Totale,15-34 anni,Forze lavoro potenziali,Totale,2019,145
Centro,Totale,15-34 anni,Forze lavoro potenziali,Totale,2020,173
Centro,Totale,15-34 anni,Forze lavoro potenziali,Totale,2021,163
Centro,Totale,15-34 anni,Forze lavoro potenziali,Totale,2022,107
Centro,Totale,15-34 anni,Forze lavoro potenziali,Totale,2023,90
Centro,Totale,15-34 anni,Forze lavoro potenziali,Totale,2024,99
Centro,Totale,15-34 anni,Forze lavoro potenziali,Totale,2025,115
Centro,Totale,15-34 anni,Non cercano e non disponibili,No,2018,185
Centro,Totale,15-34 anni,Non cercano e non disponibili,No,2019,183
Centro,Totale,15-34 anni,Non cercano e non disponibili,No,2020,192
Centro,Totale,15-34 anni,Non cercano e non disponibili,No,2021,193
Centro,Totale,15-34 anni,Non cercano e non disponibili,No,2022,182
Centro,Totale,15-34 anni,Non cercano e non disponibili,No,2023,148
Centro,Totale,15-34 anni,Non cercano e non disponibili,No,2024,154
Centro,Totale,15-34 anni,Non cercano e non disponibili,No,2025,136
Centro,Totale,15-34 anni,Non cercano e non disponibili,Si,2018,761
Centro,Totale,15-34 anni,Non cercano e non disponibili,Si,2019,766
Centro,Totale,15-34 anni,Non cercano e non disponibili,Si,2020,778
Centro,Totale,15-34 anni,Non cercano e non disponibili,Si,2021,744
Centro,Totale,15-34 anni,Non cercano e non disponibili,Si,2022,781
Centro,Totale,15-34 anni,Non cercano e non disponibili,Si,2023,821
Centro,Totale,15-34 anni,Non cercano e non disponibili,Si,2024,825
Centro,Totale,15-34 anni,Non cercano e non disponibili,Si,2025,880
Centro,Totale,15-34 anni,Non cercano e non disponibili,Totale,2018,946
Centro,Totale,15-34 anni,Non cercano e non disponibili,Totale,2019,949
Centro,Totale,15-34 anni,Non cercano e non disponibili,Totale,2020,971
Centro,Totale,15-34 anni,Non cercano e non disponibili,Totale,2021,938
Centro,Totale,15-34 anni,Non cercano e non disponibili,Totale,2022,963
Centro,Totale,15-34 anni,Non cercano e non disponibili,Totale,2023,969
Centro,Totale,15-34 anni,Non cercano e non disponibili,Totale,2024,979
Centro,Totale,15-34 anni,Non cercano e non disponibili,Totale,2025,1016
Centro,Totale,15-34 anni,Totale,No,2018,1452
Centro,Totale,15-34 anni,Totale,No,2019,1418
Centro,Totale,15-34 anni,Totale,No,2020,1393
Centro,Totale,15-34 anni,Totale,No,2021,1398
Centro,Totale,15-34 anni,Totale,No,2022,1355
Centro,Totale,15-34 anni,Totale,No,2023,1309
Centro,Totale,15-34 anni,Totale,No,2024,1332
Centro,Totale,15-34 anni,Totale,No,2025,1295
Centro,Totale,15-34 anni,Totale,Si,2018,861
Centro,Totale,15-34 anni,Totale,Si,2019,879
Centro,Totale,15-34 anni,Totale,Si,2020,887
Centro,Totale,15-34 anni,Totale,Si,2021,870
Centro,Totale,15-34 anni,Totale,Si,2022,915
Centro,Totale,15-34 anni,Totale,Si,2023,954
Centro,Totale,15-34 anni,Totale,Si,2024,945
Centro,Totale,15-34 anni,Totale,Si,2025,991
Centro,Totale,15-34 anni,Totale,Totale,2017,2330
Centro,Totale,15-34 anni,Totale,Totale,2018,2313
Centro,Totale,15-34 anni,Totale,Totale,2019,2296
Centro,Totale,15-34 anni,Totale,Totale,2020,2280
Centro,Totale,15-34 anni,Totale,Totale,2021,2268
Centro,Totale,15-34 anni,Totale,Totale,2022,2270
Centro,Totale,15-34 anni,Totale,Totale,2023,2263
Centro,Totale,15-34 anni,Totale,Totale,2024,2278
Centro,Totale,15-34 anni,Totale,Totale,2025,2286
Centro,Totale,15-64 anni,Forze lavoro,No,2018,5154
Centro,Totale,15-64 anni,Forze lavoro,No,2019,5108
Centro,Totale,15-64 anni,Forze lavoro,No,2020,4924
Centro,Totale,15-64 anni,Forze lavoro,No,2021,4928
Centro,Totale,15-64 anni,Forze lavoro,No,2022,4985
Centro,Totale,15-64 anni,Forze lavoro,No,2023,5003
Centro,Totale,15-64 anni,Forze lavoro,No,2024,5059
Centro,Totale,15-64 anni,Forze lavoro,No,2025,5072
Centro,Totale,15-64 anni,Forze lavoro,Si,2018,91
Centro,Totale,15-64 anni,Forze lavoro,Si,2019,108
Centro,Totale,15-64 anni,Forze lavoro,Si,2020,108
Centro,Totale,15-64 anni,Forze lavoro,Si,2021,135
Centro,Totale,15-64 anni,Forze lavoro,Si,2022,147
Centro,Totale,15-64 anni,Forze lavoro,Si,2023,153
Centro,Totale,15-64 anni,Forze lavoro,Si,2024,135
Centro,Totale,15-64 anni,Forze lavoro,Si,2025,108
Centro,Totale,15-64 anni,Forze lavoro,Totale,2017,5254
Centro,Totale,15-64 anni,Forze lavoro,Totale,2018,5245
Centro,Totale,15-64 anni,Forze lavoro,Totale,2019,5216
Centro,Totale,15-64 anni,Forze lavoro,Totale,2020,5032
Centro,Totale,15-64 anni,Forze lavoro,Totale,2021,5063
Centro,Totale,15-64 anni,Forze lavoro,Totale,2022,5132
Centro,Totale,15-64 anni,Forze lavoro,Totale,2023,5156
Centro,Totale,15-64 anni,Forze lavoro,Totale,2024,5194
Centro,Totale,15-64 anni,Forze lavoro,Totale,2025,5180
Centro,Totale,15-64 anni,Occupati,No,2018,4665
Centro,Totale,15-64 anni,Occupati,No,2019,4665
Centro,Totale,15-64 anni,Occupati,No,2020,4517
Centro,Totale,15-64 anni,Occupati,No,2021,4503
Centro,Totale,15-64 anni,Occupati,No,2022,4638
Centro,Totale,15-64 anni,Occupati,No,2023,4690
Centro,Totale,15-64 anni,Occupati,No,2024,4791
Centro,Totale,15-64 anni,Occupati,No,2025,4818
Centro,Totale,15-64 anni,Occupati,Si,2018,77
Centro,Totale,15-64 anni,Occupati,Si,2019,92
Centro,Totale,15-64 anni,Occupati,Si,2020,92
Centro,Totale,15-64 anni,Occupati,Si,2021,115
Centro,Totale,15-64 anni,Occupati,Si,2022,131
Centro,Totale,15-64 anni,Occupati,Si,2023,138
Centro,Totale,15-64 anni,Occupati,Si,2024,123
Centro,Totale,15-64 anni,Occupati,Si,2025,97
Centro,Totale,15-64 anni,Occupati,Totale,2017,4718
Centro,Totale,15-64 anni,Occupati,Totale,2018,4742
Centro,Totale,15-64 anni,Occupati,Totale,2019,4757
Centro,Totale,15-64 anni,Occupati,Totale,2020,4609
Centro,Totale,15-64 anni,Occupati,Totale,2021,4617
Centro,Totale,15-64 anni,Occupati,Totale,2022,4770
